  3500  0.0000
  3510  0.0000
  3520  0.0000
  3530  0.0000
  3540  0.0000
  3550  0.0000
  3560  0.0000
  3570  0.0000
  3580  0.0000
  3590  0.0000
  3600  0.0000
  3610  0.0000
  3620  0.0000
  3630  0.0000
  3640  0.0000
  3650  0.0000
  3660  0.0000
  3670  0.0000
  3680  0.0000
  3690  0.0000
  3700  0.0000
  3710  0.0000
  3720  0.0000
  3730  0.0000
  3740  0.0000
  3750  0.0000
  3760  0.0000
  3770  0.0000
  3780  0.0000
  3790  0.0000
  3800  0.0000
  3810  0.0000
  3820  0.0000
  3830  0.0000
  3840  0.0000
  3850  0.0000
  3860  0.0000
  3870  0.0000
  3880  0.0000
  3890  0.0000
  3900  0.0000
  3910  0.0000
  3920  0.0000
  3930  0.0000
  3940  0.0000
  3950  0.0000
  3960  0.0000
  3970  0.0000
  3980  0.0000
  3990  0.0000
  4000  0.0000
  4010  0.0000
  4020  0.0000
  4030  0.0000
  4040  0.0000
  4050  0.0000
  4060  0.0000
  4070  0.0000
  4080  0.0000
  4090  0.0000
  4100  0.0000
  4110  0.0000
  4120  0.0000
  4130  0.0000
  4140  0.0000
  4150  0.0000
  4160  0.0000
  4170  0.0000
  4180  0.0000
  4190  0.0000
  4200  0.0000
  4210  0.0000
  4220  0.0000
  4230  0.0000
  4240  0.0000
  4250  0.0000
  4260  0.0000
  4270  0.0000
  4280  0.0000
  4290  0.0000
  4300  0.0000
  4310  0.0000
  4320  0.0000
  4330  0.0000
  4340  0.0000
  4350  0.0000
  4360  0.0000
  4370  0.0000
  4380  0.0000
  4390  0.0000
  4400  0.0000
  4410  0.0000
  4420  0.0000
  4430  0.0000
  4440  0.0000
  4450  0.0000
  4460  0.0000
  4470  0.0000
  4480  0.0000
  4490  0.0000
  4500  0.0000
  4510  0.0000
  4520  0.0000
  4530  0.0000
  4540  0.0000
  4550  0.0000
  4560  0.0000
  4570  0.0000
  4580  0.0000
  4590  0.0000
  4600  0.0000
  4610  0.0000
  4620  0.0000
  4630  0.0000
  4640  0.0000
  4650  0.0000
  4660  0.0000
  4670  0.0000
  4680  0.0000
  4690  0.0000
  4700  0.0000
  4710  0.0000
  4720  0.0000
  4730  0.0000
  4740  0.0000
  4750  0.0000
  4760  0.0000
  4770  0.0000
  4780  0.0000
  4790  0.0000
  4800  0.0000
  4810  0.0000
  4820  0.0000
  4830  0.0000
  4840  0.0000
